index,PARTY_ID,LOB_CODE,SIZE,PACKAGE,REGION,COUNTY
3085,239373596,62014,49,3,7,0
3086,239373598,46514,1,3,1,12
3087,239373600,63114,1,3,8,5
3088,239373602,43214,1,8,5,9
3089,239373685,95114,9,3,1,12
3090,239425868,66194,1,2,2,12
3091,239425870,55174,1,3,8,5
3092,239425873,59114,19,10,2,12
3093,239425875,86234,1,10,9,6
3094,239431586,55174,1,10,6,2
3095,239431587,63994,1,2,1,12
3096,239445351,70224,1,8,8,18
3097,406218275,47224,4,3,7,0
3098,406218278,43224,1,5,2,5
3099,406218279,55174,1,3,7,0
3100,406218282,41204,19,3,7,13
3101,406218283,55174,99,5,6,2
3102,406218285,43224,9,5,1,12
3103,406218287,71124,9,0,8,17
3104,406218288,77324,1,5,7,13
3105,406218290,55174,1,3,8,5
3106,406218292,43224,49,5,1,12
3107,406218294,55174,1,3,3,1
3108,406218297,71204,1,5,1,12
3109,406218301,45114,49,5,3,1
3110,406218302,59114,1,5,1,12
3111,406218303,46314,9,5,5,3
3112,406218304,86234,49,1,9,6
3113,406218307,55174,9,5,4,7
3114,406218310,55174,49,3,6,4
3115,406218315,42994,49,5,6,2
3116,406218316,71124,1,3,7,13
3117,406218317,45404,9,5,4,7
3118,406218321,38324,1,5,1,12
3119,406218322,62094,49,5,1,12
3120,406218323,42114,19,0,8,17
3121,406218324,70224,9,5,1,12
3122,406218325,56104,99,5,1,12
3123,406218327,55174,9,5,5,3
3124,406218330,45204,19,3,6,2
3125,406218332,49394,49,5,6,2
3126,406218336,55174,1,2,4,7
3127,406218337,55174,1,5,5,3
3128,406218338,16244,99,5,6,2
3129,406218342,55174,1,3,4,14
3130,406218343,69104,4,5,3,11
3131,406218345,47194,9,5,1,12
3132,406218349,49414,19,2,3,1
3133,406218350,41204,19,3,8,17
3134,406218352,46314,1,5,6,4
3135,406218353,78104,9,5,9,16
3136,406218355,47994,1,5,6,2
3137,406218358,43224,9,5,5,3
3138,406218364,46724,1,1,1,12
3139,406218367,25114,49,3,9,6
3140,406218368,55174,49,3,7,0
3141,406218369,55174,4,5,9,16
3142,406218370,26304,49,5,5,3
3143,406218372,49394,19,5,8,5
3144,406218374,43324,4,5,3,1
3145,406218377,71124,4,5,1,12
3146,406218378,43214,4,5,7,15
3147,406218379,46694,249,5,1,12
3148,406218380,90014,1,5,2,12
3149,406218382,55174,1,3,2,10
3150,406218383,81304,1,5,8,17
3151,406218386,81304,9,5,8,17
3152,406218387,47524,19,3,3,1
3153,406218618,55174,19,5,6,4
3154,406218619,16234,49,3,9,16
3155,406218621,55904,1,5,1,12
3156,406218622,49414,49,2,2,10
3157,406218625,46194,49,5,1,12
3158,406218627,68104,4,5,3,1
3159,406218628,47734,9,5,8,5
3160,406218630,42214,19,5,2,12
3161,406218633,10834,4,5,6,2
3162,406218635,70224,9,5,1,12
3163,406218638,75004,1,3,8,17
3164,406218642,94994,49,5,1,12
3165,406218643,45114,9,3,6,2
3166,406218644,81214,1,5,2,12
3167,406218646,42114,4,3,2,12
3168,406218648,55174,19,1,8,13
3169,406218649,56294,49,5,4,7
3170,406218652,61204,4,5,1,12
3171,406218656,70224,1,5,9,16
3172,406218658,94124,9,3,1,12
3173,406218660,94994,1,5,2,12
3174,406218662,55174,1,1,1,12
3175,406218664,26514,49,5,2,10
3176,406218666,93194,4,3,2,12
3177,406218668,46494,9,5,2,12
3178,406218669,82994,1,3,6,2
3179,406218672,41204,1,5,3,8
3180,406218673,43394,4,5,1,12
3181,406218675,47524,9,5,8,13
3182,406218677,43214,4,5,8,5
3183,406218680,45204,99,5,3,8
3184,406218683,70224,9,5,1,12
3185,406218686,55174,1,3,5,9
3186,406218687,46734,1,5,8,5
3187,406218688,55174,99,5,6,2
3188,406218690,43214,9,3,3,1
3189,406218691,66224,1,3,4,7
3190,406218694,94994,19,5,4,14
3191,406218696,49414,49,5,5,3
3192,406218700,49414,49,5,5,3
3193,406218701,25114,99,2,9,16
3194,406218703,27904,49,1,8,17
3195,406218704,43124,99,5,2,10
3196,406218708,47304,1,5,1,12
3197,406218710,55174,1,5,9,16
3198,406218711,55174,1,0,3,12
3199,406218712,55174,1,3,4,7
3200,406218714,47524,4,0,2,10
3201,406218717,68314,1,5,3,1
3202,406218718,55174,1,3,8,18
3203,406218719,29324,1999,5,9,16
3204,406218720,42214,19,5,3,1
3205,406218722,73114,19,5,7,0
3206,406218725,55174,1,5,2,12
3207,406218730,47784,19,5,6,4
3208,406218960,73114,1,5,1,12
3209,406218961,16294,99,3,4,12
3210,406218962,49414,99,5,6,2
3211,406218964,55174,49,5,9,6
3212,406218966,55174,1,5,7,13
3213,406218967,55174,1,5,9,6
3214,406218968,55174,1,5,8,17
3215,406218971,41204,99,5,2,10
3216,406218972,43224,19,5,7,0
3217,406218973,32504,1,5,3,1
3218,406218974,55174,49,3,3,8
3219,406218977,56104,9,5,1,12
3220,406218980,46904,1,5,9,6
3221,406218982,55174,1,5,8,17
3222,406218985,55174,1,3,7,0
3223,406218987,55174,1,5,1,12
3224,406218989,56104,1,3,1,12
3225,406218990,74904,49,3,7,15
3226,406218992,56104,1,5,1,12
3227,406218995,49414,199,5,8,5
3228,406218996,55174,1,3,2,10
3229,406218997,94994,1,5,8,18
3230,406218998,74904,9,5,2,12
3231,406219001,69204,4,5,5,9
3232,406219003,46394,199,5,3,1
3233,406219004,47814,1,5,6,2
3234,406219008,47734,19,5,7,15
3235,406219009,55174,1,5,8,17
3236,406219011,55174,19,3,7,15
3237,406219015,69204,9,5,5,9
3238,406219019,47734,9,5,5,3
3239,406219022,77394,9,3,9,6
3240,406219023,43344,1,5,5,9
3241,406219024,55174,99,2,8,18
3242,406219025,70214,49,5,1,12
3243,406219026,49414,99,3,2,10
3244,406219027,55174,1,5,9,16
3245,406219029,86234,1,5,6,2
3246,406219030,55174,99,5,9,16
3247,406219034,22224,49,3,6,2
3248,406219035,32504,19,5,1,12
3249,406219036,43114,49,5,3,1
3250,406219040,41204,1,5,2,12
3251,406219041,45314,19,5,9,6
3252,406219043,22224,49,5,6,2
3253,406219046,47624,1,0,6,2
3254,406219049,46904,99,3,9,6
3255,406219052,49414,19,5,5,3
3256,406219054,49414,19,5,9,6
3257,406219060,55174,1,5,7,0
3258,406219062,45404,4,5,2,12
3259,406219063,47724,1,1,7,13
3260,406219064,25934,99,5,2,10
3261,406219066,43224,19,5,7,0
3262,406219067,62014,1,5,1,12
3263,406219070,25624,49,3,3,8
3264,406219075,46494,1,5,9,6
3265,406219076,49414,99,5,3,1
3266,560710854,45114,19,5,6,4
3267,560710858,43224,49,5,2,12
3268,560710861,77114,1,5,2,12
3269,560710865,55174,1,3,2,12
3270,560710867,11034,19,5,7,0
3271,560710878,55174,1,3,6,2
3272,560710883,62024,1,0,1,12
3273,560710884,18134,1,8,1,12
3274,560710891,64204,4,10,1,12
3275,560710903,10734,149,5,2,12
3276,560710905,81214,99,5,4,7
3277,560710912,55174,1,5,9,6
3278,560710920,55174,1,2,8,18
3279,560710921,55174,1,3,2,12
3280,560710928,71124,4,5,1,12
3281,560710941,49414,4,5,6,4
3282,560710942,43224,4,5,2,12
3283,560710945,55174,1,3,9,6
3284,560710946,43294,49,3,9,6
3285,560710951,72194,1,3,4,7
3286,239904895,53204,1,10,3,11
3287,239943919,73114,1,2,1,12
3288,239943921,66194,1,3,4,7
3289,239943924,55174,1,0,8,5
3290,239943925,62024,1,1,6,2
3291,239943927,55174,1,2,4,7
3292,239943929,46314,1,3,6,2
3293,239943932,62014,1,1,4,14
3294,239943934,56104,49,0,6,2
3295,239943935,41204,1,0,4,14
3296,239943936,55174,1,1,4,14
3297,239943938,55174,1,3,1,12
3298,239947100,52104,19,1,4,7
3299,239947104,55174,1,3,1,12
3300,239947109,69204,1,3,6,2
3301,239947113,55174,1,1,5,9
3302,239947116,47914,1,2,8,18
3303,239947119,55174,1,3,1,12
3304,239951201,43324,1,0,2,12
3305,239951205,69204,1,3,2,10
3306,239951208,52104,19,2,4,7
3307,239951211,47244,1,3,1,12
3308,239955020,73114,19,3,1,12
3309,239955022,45204,9,3,7,0
3310,239955025,10894,4,0,1,12
3311,240025181,47914,1,0,1,12
3312,240025183,20204,19,0,8,18
3313,240025185,70224,1,1,1,12
3314,239978320,55174,1,2,2,12
3315,239979099,68104,1,1,1,12
3316,239979101,47914,1,0,1,12
3317,240025188,42214,9,0,6,2
3318,240025191,47524,4,0,2,12
3319,240025192,55174,1,2,1,12
3320,240025194,47524,9,0,8,18
3321,240025196,68324,19,10,1,12
3322,240025198,61204,19,1,8,5
3323,251574631,46694,1,3,6,2
3324,251595895,90014,1,1,1,12
3325,251595897,47784,9,1,7,0
3326,251595899,56104,1,3,1,12
3327,251595900,52294,1,0,6,4
3328,251595902,55174,1,2,3,1
3329,251595917,69204,1,1,1,12
3330,251595918,47524,1,0,2,5
3331,251595919,71124,1,1,1,12
3332,251595920,71124,1,10,2,12
3333,251595922,47114,19,3,1,12
3334,251595924,80104,1,3,1,12
3335,251595926,74304,1,10,7,15
3336,251595928,82304,1,1,4,7
3337,251595930,41204,4,0,3,8
3338,251595932,90024,1,3,1,12
3339,251595934,43394,99,3,2,12
3340,251595936,43214,4,10,6,4
3341,251595938,55174,1,1,1,12
3342,251660296,47744,9,0,1,12
3343,251660298,56104,9,0,1,12
3344,251636369,42114,1,0,6,4
3345,251636370,42114,1,0,6,4
3346,251636372,46904,1,0,2,12
3347,251636375,41104,19,3,1,12
3348,251636377,74104,1,8,2,12
3349,251636379,25114,9,3,5,9
3350,251636382,45204,9,3,1,12
3351,251636383,56104,9,1,8,17
3352,251636388,25114,4,0,7,0
3353,251636389,71124,4,3,2,12
3354,251636390,41204,9,0,1,12
3355,251636392,43344,19,8,2,12
3356,251636395,49414,1,2,4,14
3357,418985225,47114,1,1,7,13
3358,418985227,86214,9,3,3,1
3359,418985232,93124,19,5,2,12
3360,418985233,41204,19,1,9,6
3361,418985234,81304,9,5,8,17
3362,418985238,55174,1,10,1,12
3363,418985240,43224,1,5,1,12
3364,418985243,55174,1,3,6,2
3365,418985244,41204,49,5,1,12
3366,418985245,55174,1,5,7,15
3367,418985246,82994,4,3,4,14
3368,418985250,74904,19,3,2,12
3369,418985251,55174,1,5,3,1
3370,418985254,77114,1,5,8,17
3371,418985256,49414,49,10,6,2
3372,418985257,55174,1,3,6,2
3373,418985259,49414,9,3,5,9
3374,418985260,70224,19,5,6,2
3375,418985261,55174,1,5,4,14
3376,418985263,68204,1,3,4,14
3377,418985264,68104,9,5,1,12
3378,418985266,55174,1,10,2,12
3379,418985270,55104,1,3,1,12
3380,418985274,22224,99,5,1,12
3381,418985276,52294,1,3,4,7
3382,418985277,25114,49,0,3,11
3383,418985278,96014,9,5,1,12
3384,418985280,43214,9,8,1,12
3385,418985281,28134,19,3,2,12
3386,418985282,41204,4,5,3,1
3387,418985283,26604,19,5,1,12
3388,418985285,55174,1,5,8,17
3389,418985287,43224,1,5,2,12
3390,418985290,59204,1,8,1,12
3391,418985292,46314,9,3,6,4
3392,418985293,10824,1,8,2,5
3393,418985294,55174,1,5,2,10
3394,418985295,55174,1,3,9,6
3395,418985302,81214,19,5,1,12
3396,418985304,25614,19,5,4,7
3397,418985307,32504,49,5,3,1
3398,418985310,16234,249,3,6,2
3399,418985311,43224,49,5,9,6
3400,418985320,49414,1,5,7,5
3401,418985321,45204,49,3,2,12
3402,419571747,23614,149,5,1,12
3403,419571749,20164,9,5,6,2
3404,419571750,55174,1,5,2,12
3405,419571752,25114,4,3,8,17
3406,419571754,55174,1,3,9,6
3407,419571756,55174,1,5,7,0
3408,419571758,18124,1,5,1,12
3409,419571759,55174,1,5,7,0
3410,378348935,55174,1,3,4,7
3411,378348936,55174,1,3,3,11
3412,378348939,55174,1,10,5,9
3413,378348942,55174,1,3,1,12
3414,378348944,47114,1,0,1,12
3415,379710188,55174,1,3,6,2
3416,379710190,47714,1,3,9,6
3417,378877436,86904,1,0,4,14
3418,378877439,63114,49,3,4,7
3419,378877441,66194,1,1,1,12
3420,378877443,43214,9,8,3,1
3421,378877445,70224,1,10,1,12
3422,378877448,55174,1,5,1,12
3423,378877450,62024,1,1,2,12
3424,378877453,55174,1,0,4,7
3425,378877454,81104,1,1,4,14
3426,378877456,62014,1,2,3,8
3427,378877458,55174,1,5,1,12
3428,378877462,55174,1,2,4,14
3429,378877463,55174,1,3,7,15
3430,378877465,55174,1,0,3,11
3431,380073902,55174,1,3,4,7
3432,380073904,55174,1,0,2,12
3433,380073907,55174,1,2,3,1
3434,380073911,41204,1,3,5,3
3435,380073912,49414,1,3,1,12
3436,379710192,55174,1,8,4,14
3437,379710195,68314,1,3,1,12
3438,379710197,73114,1,1,2,12
3439,379710200,62014,1,1,5,3
3440,379710201,70104,1,10,9,16
3441,379710202,55174,1,1,2,10
3442,379710207,42124,1,1,1,12
3443,379793580,43214,1,1,3,8
3444,379793582,47524,1,3,1,12
3445,380061825,55174,1,3,9,6
3446,380061827,74104,1,1,3,8
3447,380061829,55174,1,3,1,12
3448,380061831,55174,1,3,4,7
3449,380061834,86104,1,1,1,12
3450,380073914,35114,1,5,8,17
3451,380073916,70224,1,3,8,13
3452,380073918,59114,1,3,2,12
3453,380073920,49414,1,1,4,14
3454,380073921,43994,1,3,3,8
3455,380073923,46314,1,8,1,12
3456,382622276,41204,1,3,1,12
3457,384579268,93124,1,1,1,12
3458,384579270,55174,1,0,8,17
3459,384579272,55174,9,8,3,1
3460,384579274,66224,1,0,8,17
3461,384579275,45194,1,0,8,17
3462,251660345,96044,1,3,1,12
3463,251660347,17214,1,2,1,12
3464,251660351,43224,1,10,7,0
3465,251660353,86104,1,10,3,1
3466,251660354,41204,4,0,8,17
3467,251660357,43214,1,8,2,12
3468,251660359,68104,1,2,6,2
3469,251660363,62094,1,3,1,12
3470,251660364,52214,1,0,1,12
3471,251660366,41204,1,3,8,5
3472,251660369,46134,1,0,8,18
3473,251660370,47914,1,0,1,12
3474,251660374,69204,4,3,1,12
3475,251660375,93194,1,10,2,12
3476,251660379,62024,4,3,1,12
3477,251660381,74904,1,1,3,11
3479,251660384,69204,1,3,3,1
3480,251660386,55104,49,3,1,12
3481,251660389,55174,1,0,6,4
3482,251660390,55174,1,3,1,12
3483,251660392,16294,1,0,1,12
3484,251660395,69204,1,0,1,12
3485,251660397,71124,1,3,1,12
3486,251660398,45114,1,3,5,9
3487,251660400,85594,1,3,5,3
3488,251660402,69204,19,10,3,1
3489,251660404,55104,49,3,1,12
3490,251660406,86214,1,0,1,12
3491,251660408,43214,19,0,2,5
3492,251660410,86214,4,1,1,12
3493,251660412,68104,19,10,9,6
3494,251660414,82304,1,0,1,12
3495,251660417,46174,1,1,1,12
3496,251660419,46904,4,3,1,12
3497,251660422,74304,1,1,5,3
3498,251660425,55174,1,2,8,13
3499,251660427,71124,1,3,7,0
3500,251660429,70224,4,8,3,8
3502,251660431,77394,4,5,1,12
3503,251660433,55904,1,10,8,18
3504,251660435,62024,1,1,1,12
3505,251688233,80104,1,3,1,12
3506,251688236,43394,19,10,1,12
3507,251688239,68104,1,10,9,16
3508,251688241,46724,1,10,1,12
3509,251688243,49414,1,0,2,10
3510,251688247,80104,19,10,8,17
3511,251688248,85594,19,3,2,12
3512,251688249,62014,1,1,1,12
3513,251688250,80104,9,1,8,17
3514,251688252,68104,1,3,7,0
3515,419272092,86224,1,3,6,4
3516,419272096,55174,1,5,8,18
3517,419272097,55174,1,5,8,18
3518,419272099,74904,1,3,8,18
3519,419272100,20604,299,5,3,1
3520,419272103,10614,49,5,2,12
3521,419272105,49414,49,3,9,16
3522,419272109,41204,9,3,6,2
3523,419272110,81104,1,5,3,8
3524,419272111,68204,1,5,9,6
3525,419272113,45314,19,5,7,15
3526,419272117,43214,1,2,1,12
3527,419272118,25114,19,3,3,1
3528,419272119,55174,1,3,2,10
3529,419272121,96034,49,5,4,14
3530,419272123,55174,1,5,9,16
3531,419272126,65114,999,3,1,12
3532,419272129,55174,9,3,4,14
3533,419272132,77114,1,5,7,15
3534,419272135,10734,49,1,4,14
3535,419272139,41204,99,5,8,13
3536,419272140,47764,19,3,3,1
3537,419272142,47594,1,5,2,12
3538,419272144,46694,1,3,1,12
3539,419272145,45114,49,5,1,12
3540,419272146,55174,1,11,1,12
3541,419272147,55174,1,3,1,12
3542,419272148,85594,9,3,7,13
3543,419272151,47734,9,1,1,12
3544,419272152,47594,9,3,3,8
3545,419272155,25624,9,5,6,4
3546,419272157,93194,49,5,8,5
3547,419272159,69204,1,3,2,12
3548,419272162,71124,19,5,1,12
3549,419272164,71124,9,5,6,4
3550,419272165,55174,1,3,8,17
3551,419272167,46694,19,5,5,9
3552,419272170,42114,49,5,8,17
3553,419272171,82924,49,5,1,12
3554,419272172,47294,1,5,8,17
3555,419272175,41204,99,3,5,3
3556,419272176,68104,4,5,7,0
3557,419272179,71124,1,5,1,12
3558,419272180,53204,9,5,1,12
3559,419272182,23614,19,5,9,6
3560,419272184,62024,1,3,2,12
3561,419272186,25114,249,5,2,5
3562,419272188,41204,9,5,2,12
3563,419272191,68314,1,1,1,12
3564,419272193,45114,19,2,2,12
3565,419272195,71124,49,3,8,17
3566,419272198,94994,19,3,1,12
3567,419272201,55174,1,5,1,12
3568,254633572,55174,1,5,2,12
3569,254633574,25114,9,0,2,12
3570,254633576,56104,9,0,7,0
3571,256121709,55174,1,3,2,12
3572,256121711,55174,1,3,2,12
3573,255174940,68324,1,1,1,12
3574,255174946,52294,1,0,1,12
3575,255174947,71124,4,3,1,12
3576,255174949,42114,19,8,2,12
3577,255174951,56104,9,3,1,12
3578,255174957,62014,1,1,2,12
3579,255174959,62014,1,1,4,7
3580,255174961,62014,1,2,1,12
3581,255174963,70224,1,8,1,12
3582,255174964,56104,1,0,8,18
3583,256992105,93124,1,3,1,12
3584,256121715,47544,1,0,7,0
3585,256121716,68104,1,0,2,12
3586,256121719,82994,1,3,2,12
3587,256121723,74904,1,3,6,2
3588,256121726,77344,1,0,9,16
3589,256121727,55174,1,0,7,15
3590,256121729,70224,1,1,1,12
3591,256121731,70214,1,8,2,12
3592,256121733,66194,1,1,1,12
3593,256992107,69204,1,0,1,12
3594,256992109,55174,1,3,2,12
3595,256992112,47244,9,3,2,12
3596,256992122,69204,1,0,7,0
3597,256992124,46694,9,3,1,12
3598,257017166,25114,1,0,1,12
3599,257017167,55174,1,3,1,12
3600,257017169,86104,1,3,1,12
3601,257017171,55174,1,2,1,12
3602,257017174,55174,1,1,4,7
3603,257017176,49414,1,3,2,12
3604,257017178,68104,1,3,8,5
3605,257017180,43214,4,3,8,5
3606,257017182,71124,1,3,8,5
3607,257017184,47114,1,0,1,12
3608,257056253,41204,1,0,8,17
3609,257056254,64194,1,3,1,12
3610,257056256,70224,1,10,6,4
3611,257056259,72114,1,8,1,12
3612,257056260,10514,1,0,9,6
3613,257056262,46774,9,0,2,12
3614,257056264,58114,1,3,8,5
3615,257056266,45114,4,2,2,12
3616,354273408,71204,1,5,1,12
3617,354273410,59114,1,5,1,12
3618,354273413,55174,1,1,3,1
3619,354273414,43314,1,3,4,7
3620,354650131,32504,19,1,1,12
3621,354650133,68104,1,10,8,13
3622,354650136,45114,1,1,6,2
3623,354650139,71124,1,1,6,2
3624,354650142,43294,4,2,1,12
3625,354650144,55174,1,2,3,1
3626,354650146,82994,1,2,1,12
3627,354650148,86224,49,5,7,0
3628,354650152,68104,1,1,2,12
3629,354650154,47254,1,0,9,6
3630,354650156,62094,1,0,1,12
3631,354650158,47744,4,3,6,4
3632,354650161,73114,4,8,1,12
3633,354650164,42224,19,5,5,9
3634,354650165,45114,1,10,4,12
3635,354650170,43994,9,3,2,11
3636,354650171,55174,1,3,2,12
3637,354650174,69204,9,3,1,12
3638,354650178,69204,1,1,2,12
3639,354650179,68104,1,0,8,17
3640,354650181,70224,4,10,1,12
3641,354650184,62014,1,3,2,12
3642,354650189,49414,1,10,3,1
3643,354650192,55174,1,4,8,18
3644,354650194,68204,1,5,1,12
3645,355058564,46134,9,2,1,12
3646,355058566,62014,4,1,2,12
3647,355058567,68314,1,0,7,0
3648,355058569,82994,1,2,1,12
3649,355058571,62094,1,0,7,0
3650,355058574,46764,1,1,2,12
3651,355058575,46134,4,3,1,12
3652,355058578,61904,1,10,7,0
3653,355058579,69204,1,1,7,13
3654,355058582,94994,1,1,1,12
3655,355058583,55174,1,3,7,15
3656,355058585,66194,1,0,1,12
3657,355058587,55174,1,3,6,2
3658,355058589,81104,1,0,3,1
3659,355058591,45204,4,3,4,7
3660,355058596,88994,1,0,7,13
3661,355058602,55174,1,10,2,12
3662,355058603,55174,1,4,4,7
3663,257056269,46734,1,1,4,14
3664,257056271,55174,1,8,1,12
3665,257056273,45114,1,0,2,12
3666,257056276,42224,19,2,2,12
3667,257056278,47914,1,10,1,12
3668,257056280,45114,1,10,1,12
3669,257080841,62014,9,1,9,6
3670,257080844,46754,1,1,8,17
3671,257080847,55104,1,3,3,1
3672,257080852,55174,1,1,2,12
3673,257080854,46314,1,0,6,4
3674,257080856,42914,1,0,6,4
3675,257080858,64994,49,3,1,12
3676,257080860,68204,1,10,1,12
3677,257080862,16234,4,0,9,6
3678,257080866,46424,4,3,5,9
3679,257080868,74904,1,10,4,7
3680,257080870,45114,1,0,1,12
3681,257080872,71124,1,3,9,6
3682,257080874,71124,1,10,1,12
3684,257080876,61104,1,1,9,16
3685,257080878,11054,1,2,8,17
3686,257080880,55904,1,3,1,12
3687,257090547,41204,19,0,1,12
3688,257090550,47244,1,3,1,12
3689,257090552,68324,1,1,1,12
3690,257090554,55174,1,8,1,12
3691,257090558,90034,1,1,1,12
3692,257090560,47114,9,0,8,18
3693,257090562,45194,49,8,7,15
3694,257090564,72194,1,3,1,12
3695,257090565,55174,1,3,8,17
3696,257090567,45114,4,0,2,12
3697,257090569,55174,1,5,3,1
3698,257122826,55174,1,10,6,2
3699,257122832,71114,1,2,2,12
3700,257122833,90014,1,2,1,12
3701,257122835,86224,4,1,2,10
3702,257208822,41204,1,3,1,12
3703,257208825,68104,4,0,7,0
3704,257208827,43224,4,10,1,12
3705,257208829,43344,1,3,1,12
3706,257178106,55174,1,0,2,10
3707,257178108,55104,1,1,1,12
3710,257179765,70224,1,1,3,1
3711,257182433,69204,1,1,9,16
3712,257182436,18124,4,10,1,12
3713,257305276,49414,1,0,6,2
3714,257305279,55174,1,3,7,15
3715,257305280,68104,1,2,2,12
3716,257305282,55174,1,3,4,14
3717,257305283,46234,1,1,4,7
3718,257305285,55174,1,2,7,5
3719,257305287,86904,1,10,8,17
3720,257305289,47224,9,1,2,12
3721,257305292,49414,99,10,5,9
3722,257305295,81214,49,8,2,12
3723,257383340,45114,1,3,2,12
3724,257383342,95214,1,0,2,10
3725,257383344,55174,1,10,2,12
3726,257383346,41204,1,0,3,1
3727,257329958,45204,4,10,5,3
3728,257329961,55174,1,3,8,13
3729,257329964,55174,1,3,2,12
3730,257329966,41104,1,0,1,12
3731,257329969,10394,99,3,6,2
3732,240096375,55174,1,11,1,12
3733,240096376,55174,1,11,1,12
3734,240096377,66194,4,0,1,12
3735,240096378,45114,4,3,1,12
3736,240096380,86904,1,3,8,17
3737,240096381,45114,1,3,2,12
3738,240127672,47994,1,1,8,5
3739,240127676,46214,1,10,8,18
3740,240127678,55904,1,2,1,12
3741,240127680,69204,1,0,2,12
3742,240127683,68104,1,1,1,12
3743,240127685,46904,9,3,1,12
3744,240127687,69204,1,3,5,3
3745,240135775,41204,4,3,2,12
3746,240135778,46424,1,0,8,17
3747,240135789,28294,1,3,5,9
3748,240135795,71204,1,2,4,7
3749,345799595,55174,1,0,6,2
3750,345799598,47784,4,0,7,15
3751,345799607,66224,1,0,1,12
3752,345799610,55904,1,2,2,12
3753,345799611,47224,1,0,1,12
3754,345799612,55174,1,3,1,12
3755,345799614,64204,1,3,1,12
3756,345799615,68104,1,1,2,12
3757,345799617,68104,1,10,2,12
3758,345799619,71114,1,0,5,3
3759,345799622,71114,4,1,1,12
3760,345799623,55174,1,3,2,12
3761,345799628,46494,1,3,5,9
3762,345799630,58294,4,1,1,12
3763,345799635,25624,9,0,1,12
3764,345799637,72204,9,3,1,12
3765,345799639,32994,1,3,8,5
3766,345799640,64204,1,1,1,12
3767,345799643,71124,1,1,2,12
3768,345799651,70224,4,10,1,12
3769,345799654,55174,1,2,1,12
3770,345799655,64204,1,2,1,12
3771,349679309,71124,1,3,1,12
3772,349679311,26304,1,0,1,12
3773,349679313,46174,9,0,8,17
3774,349679315,63914,1,10,1,12
3775,349679317,55174,1,1,9,6
3776,346780653,55174,1,5,2,10
3777,346780655,27324,9,3,2,10
3778,346780657,43914,4,10,7,15
3779,346780659,71124,1,1,3,1
3780,346780662,41204,19,5,4,14
3781,346780667,47714,1,3,1,12
3782,346780668,47714,1,3,1,12
3783,346780669,47594,1,3,1,12
3784,346780670,68204,1,3,1,12
3785,346780672,43224,9,8,8,18
3786,346780674,71124,1,0,3,1
3787,346780676,43114,1,5,1,12
3788,346780679,82304,1,10,1,12
3789,346780681,63114,4,0,1,12
3790,346780686,93134,9,1,7,0
3791,346780689,68314,1,10,1,12
3792,346780690,70224,1,3,1,12
3793,346780693,55174,1,3,1,12
3794,426259780,86224,1,3,1,12
3795,426259782,22294,49,3,2,12
3796,426259784,55174,1,1,1,12
3797,426259786,41204,1,3,6,2
3798,426259788,41204,1,5,9,6
3799,426259791,77114,1,5,1,12
3800,426259792,41204,1,5,6,4
3801,426259794,41104,1,1,3,11
3802,426259797,55174,1,2,5,3
3803,426259799,55174,1,1,4,14
3804,426259802,86224,4,3,1,12
3805,426259803,55174,1,3,6,4
3806,426259805,55174,1,5,6,2
3807,426259807,41204,4,0,6,4
3808,426259809,55174,1,1,2,12
3809,426259811,70104,1,0,2,10
3810,426266274,47784,1,5,7,15
3811,426266276,96044,9,1,1,12
3812,426266278,96014,9,5,7,15
3813,426266280,86214,1,5,8,13
3814,426263207,71124,1,5,6,4
3815,426263209,47294,19,3,8,18
3816,426263211,47514,1,5,2,12
3817,426263214,94994,1,3,2,10
3818,426263216,55174,1,1,2,12
3819,426266282,71124,1,3,1,12
3820,426266285,71124,1,10,3,11
3821,426266287,46734,4,5,6,4
3822,426266289,69204,4,5,4,14
3823,426266292,55174,1,5,1,12
3824,426266294,66224,1,5,2,12
3825,426266296,46524,4,5,9,6
3826,426266297,55174,1,5,2,12
3827,426266299,85424,1,5,4,7
3828,426266301,56104,1,5,6,2
3829,426266303,55174,1,5,5,9
3830,426266305,46464,1,5,3,1
3831,426759712,46184,4,5,8,18
3832,426759714,46514,99,5,9,6
3833,426759716,41104,1,5,1,12
3834,426759717,68104,1,5,1,12
3835,426759719,41204,9,3,1,12
3836,426759721,58294,9,0,1,12
3837,426759723,43294,49,5,1,12
3838,426759725,41204,4,5,7,0
3839,426759728,25624,149,5,6,4
3840,426759730,55174,1,5,5,3
3841,426759732,55174,1,2,1,12
3842,426759734,49414,9,1,1,12
3843,426759736,45204,1,0,6,4
3844,426759738,49414,19,5,3,1
3845,426759741,55174,1,5,2,12
3846,426759744,43394,1,3,1,12
3847,426759746,10714,49,1,2,12
3848,327135830,71124,1,1,2,12
3849,327135831,56104,1,0,2,12
3850,327135833,47784,19,0,1,12
3851,327135836,46374,1,8,2,5
3852,327135838,46154,1,1,1,12
3853,327135840,71124,1,10,1,12
3854,327135843,55174,4,3,5,9
3855,327135845,68314,1,1,2,12
3856,327135847,43124,49,0,4,7
3857,327135850,70214,1,2,2,12
3858,327135851,55174,1,0,8,5
3859,327135854,69204,1,3,3,8
3860,327135856,46424,9,3,1,12
3861,327135858,55174,1,0,1,12
3862,327135861,43294,1,8,6,4
3863,327135865,23634,4,0,7,15
3864,327135866,47724,1,0,1,12
